TRACKER,DATE,TIME,LAT,LON,ALT,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI,BATT
UNSWRT T1  ,2023-04-22,11:44:09.282,-30.739891,143.066247,525,3,0,0,-89,0x01,19,1,10,15,0,0.000
UNSWRT T1  ,2023-04-22,11:44:10.305,-30.739891,143.066247,525,3,0,0,86,0x01,19,1,11,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:11.292,-30.739891,143.066246,525,3,0,0,-48,0x01,19,2,13,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:12.371,-30.739891,143.066246,525,3,0,0,151,0x01,19,0,13,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:13.302,-30.739891,143.066246,525,3,0,0,139,0x01,19,0,13,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:14.292,-30.739891,143.066245,524,3,0,0,112,0x01,19,0,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:15.282,-30.739891,143.066245,524,3,0,0,157,0x01,19,0,11,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:16.301,-30.739891,143.066244,523,3,0,0,105,0x01,19,0,13,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:17.292,-30.739891,143.066243,523,3,0,0,8,0x01,18,0,13,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:18.282,-30.739891,143.066242,523,3,0,0,177,0x01,19,0,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:19.302,-30.739891,143.066241,523,3,0,0,-60,0x01,19,0,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:20.292,-30.739891,143.066239,523,3,0,0,-146,0x01,18,1,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:21.312,-30.739891,143.066238,522,3,0,0,-78,0x03,19,0,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:22.302,-30.739891,143.066237,522,3,0,0,149,0x03,19,0,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:23.352,-30.739891,143.066236,522,3,0,0,-153,0x03,19,0,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:24.281,-30.739891,143.066235,522,3,0,0,39,0x03,19,0,12,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:25.302,-30.739891,143.066235,522,3,0,0,-8,0x03,19,0,11,15,0,0.000
UNSWRT T1  ,2023-04-22,11:44:26.351,-30.739891,143.066234,522,3,0,0,-127,0x03,19,0,11,15,0,0.000
UNSWRT T1  ,2023-04-22,11:44:27.281,-30.739891,143.066234,522,3,0,0,97,0x03,19,0,12,15,0,0.000
UNSWRT T1  ,2023-04-22,11:44:28.302,-30.739891,143.066234,521,3,0,0,75,0x03,18,1,10,14,0,0.000
UNSWRT T1  ,2023-04-22,11:44:29.292,-30.739891,143.066233,521,3,0,0,-134,0x03,19,1,12,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:30.282,-30.739891,143.066233,521,3,0,0,-127,0x03,19,0,11,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:31.302,-30.739891,143.066233,521,3,0,0,-107,0x03,19,0,12,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:32.351,-30.739891,143.066233,521,3,0,0,117,0x03,19,2,13,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:33.309,-30.739891,143.066234,521,3,0,0,53,0x03,19,1,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:34.302,-30.739891,143.066236,522,3,0,0,0,0x03,19,2,11,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:35.351,-30.739891,143.066236,522,3,0,0,-94,0x03,19,1,10,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:36.309,-30.739891,143.066237,522,3,0,0,112,0x03,19,1,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:37.302,-30.739891,143.066237,522,3,0,0,161,0x03,19,1,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:38.350,-30.739891,143.066237,522,3,0,0,43,0x03,19,1,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:39.309,-30.739891,143.066237,522,3,0,0,72,0x03,19,2,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:40.361,-30.739891,143.066237,521,3,0,0,-122,0x03,19,2,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:41.292,-30.739891,143.066238,521,3,0,0,-95,0x03,19,1,10,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:42.310,-30.739891,143.066238,521,3,0,0,77,0x03,19,1,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:43.303,-30.739891,143.066238,521,3,0,0,46,0x03,19,1,11,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:44.351,-30.739891,143.066237,521,3,0,0,21,0x03,19,1,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:45.309,-30.739891,143.066236,521,3,0,0,21,0x03,19,1,9,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:46.302,-30.739891,143.066236,520,3,0,0,69,0x03,19,1,9,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:47.291,-30.739891,143.066235,520,3,0,0,51,0x03,19,1,9,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:48.310,-30.739891,143.066234,520,3,0,0,0,0x03,19,1,9,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:49.301,-30.739891,143.066233,519,3,0,0,75,0x03,19,1,9,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:50.291,-30.739891,143.066234,519,3,0,0,70,0x03,19,1,10,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:51.373,-30.739891,143.066233,519,3,0,0,135,0x03,19,1,10,17,0,0.000
UNSWRT T1  ,2023-04-22,11:44:52.305,-30.739891,143.066233,518,3,0,0,-134,0x03,19,1,11,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:53.291,-30.739891,143.066233,518,3,0,0,-108,0x03,18,1,11,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:54.308,-30.739891,143.066233,517,3,0,0,-111,0x03,17,1,11,16,0,0.000
UNSWRT T1  ,2023-04-22,11:44:55.363,-30.739891,143.066233,517,3,0,0,67,0x03,20,1,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:56.291,-30.739891,143.066234,517,3,0,0,57,0x03,19,1,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:44:57.308,-30.739891,143.066235,517,3,0,0,-137,0x03,19,1,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:44:58.302,-30.739891,143.066235,517,3,0,0,-115,0x03,19,2,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:44:59.291,-30.739891,143.066235,517,3,0,0,175,0x03,19,2,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:00.311,-30.739891,143.066236,517,3,0,0,-116,0x03,19,3,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:01.361,-30.739891,143.066236,517,3,0,0,-125,0x03,19,3,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:02.291,-30.739891,143.066236,517,3,0,0,57,0x03,20,3,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:03.308,-30.739891,143.066237,517,3,0,0,55,0x03,20,3,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:04.360,-30.739891,143.066237,516,3,0,0,-83,0x03,20,2,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:05.292,-30.739891,143.066237,516,3,0,0,-104,0x03,20,2,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:06.281,-30.739891,143.066237,516,3,0,0,131,0x03,20,2,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:07.302,-30.739891,143.066238,516,3,0,0,155,0x03,20,2,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:08.291,-30.739891,143.066240,517,3,0,0,-58,0x03,18,3,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:09.371,-30.739891,143.066240,517,3,0,0,-100,0x03,19,4,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:10.301,-30.739891,143.066241,517,3,0,0,35,0x03,19,2,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:11.351,-30.739891,143.066241,517,3,0,0,-105,0x03,18,4,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:45:12.282,-30.739891,143.066241,518,3,0,0,-120,0x03,19,3,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:13.301,-30.739891,143.066241,518,3,0,0,9,0x03,18,2,10,17,0,0.000
UNSWRT T1  ,2023-04-22,11:45:14.291,-30.739891,143.066241,518,3,0,1,76,0x03,19,1,9,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:15.371,-30.739891,143.066241,518,3,0,0,34,0x03,19,2,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:16.301,-30.739891,143.066241,518,3,0,0,-35,0x03,19,3,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:17.291,-30.739891,143.066241,518,3,0,-1,-101,0x03,18,4,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:45:18.281,-30.739891,143.066240,518,3,0,0,-168,0x03,19,4,10,17,0,0.000
UNSWRT T1  ,2023-04-22,11:45:19.301,-30.739891,143.066240,517,3,0,0,14,0x03,19,4,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:20.291,-30.739891,143.066240,517,3,0,0,-127,0x03,19,3,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:21.282,-30.739891,143.066240,517,3,0,0,93,0x03,18,4,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:22.301,-30.739891,143.066239,516,3,0,0,63,0x03,18,3,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:23.350,-30.739891,143.066239,516,3,0,0,-99,0x03,19,3,9,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:24.311,-30.739891,143.066238,516,3,0,0,75,0x03,19,5,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:25.301,-30.739891,143.066238,516,3,0,0,128,0x03,19,5,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:26.301,-30.739891,143.066237,516,3,0,0,71,0x03,19,5,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:27.281,-30.739891,143.066236,515,3,0,0,-85,0x03,19,5,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:28.360,-30.739891,143.066235,515,3,0,0,-100,0x03,19,5,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:29.291,-30.739891,143.066233,515,3,0,0,-95,0x03,18,5,10,17,0,0.000
UNSWRT T1  ,2023-04-22,11:45:30.281,-30.739891,143.066232,514,3,0,0,-131,0x03,18,5,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:31.361,-30.739891,143.066231,514,3,0,0,76,0x03,18,5,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:32.291,-30.739891,143.066229,513,3,0,0,113,0x03,19,3,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:33.381,-30.739891,143.066229,513,3,0,0,60,0x03,18,4,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:34.301,-30.739891,143.066228,513,3,0,0,-111,0x03,18,5,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:35.350,-30.739891,143.066229,513,3,0,0,-87,0x03,18,5,11,17,0,0.000
UNSWRT T1  ,2023-04-22,11:45:36.311,-30.739891,143.066229,513,3,0,0,80,0x03,18,5,11,17,0,0.000
UNSWRT T1  ,2023-04-22,11:45:37.301,-30.739891,143.066229,513,3,0,0,51,0x03,19,5,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:38.291,-30.739866,143.066229,513,3,0,0,-127,0x03,20,5,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:39.281,-30.739866,143.066228,513,3,0,0,78,0x03,20,5,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:40.362,-30.739866,143.066229,513,3,0,0,-38,0x03,19,3,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:45:41.291,-30.739866,143.066228,513,3,0,0,-54,0x03,19,4,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:42.281,-30.739866,143.066227,513,3,0,0,-117,0x03,20,4,11,20,0,0.000
UNSWRT T1  ,2023-04-22,11:45:43.301,-30.739866,143.066227,512,3,0,0,66,0x03,20,4,11,20,0,0.000
UNSWRT T1  ,2023-04-22,11:45:44.291,-30.739866,143.066226,512,3,0,0,-140,0x03,20,3,11,20,0,0.000
UNSWRT T1  ,2023-04-22,11:45:45.370,-30.739866,143.066225,512,3,0,0,-135,0x03,20,3,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:46.301,-30.739866,143.066225,512,3,0,0,-160,0x03,20,3,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:47.350,-30.739866,143.066224,511,3,0,0,62,0x03,20,4,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:48.310,-30.739866,143.066223,511,3,0,0,65,0x03,20,4,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:49.301,-30.739866,143.066222,510,3,0,0,32,0x03,19,5,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:50.291,-30.739866,143.066221,510,3,0,0,-57,0x03,20,3,12,20,0,0.000
UNSWRT T1  ,2023-04-22,11:45:51.371,-30.739866,143.066220,510,3,0,0,-127,0x03,20,3,10,20,0,0.000
UNSWRT T1  ,2023-04-22,11:45:52.305,-30.739866,143.066220,510,3,0,0,53,0x03,20,4,10,20,0,0.000
UNSWRT T1  ,2023-04-22,11:45:53.291,-30.739866,143.066220,510,3,0,0,-115,0x03,20,3,11,20,0,0.000
UNSWRT T1  ,2023-04-22,11:45:54.281,-30.739866,143.066222,511,3,0,0,-98,0x03,20,5,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:55.360,-30.739866,143.066223,511,3,0,0,100,0x03,20,4,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:56.291,-30.739866,143.066224,512,3,0,0,34,0x03,20,2,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:45:57.281,-30.739866,143.066225,511,3,0,0,122,0x03,20,2,13,18,0,0.000
UNSWRT T1  ,2023-04-22,11:45:58.301,-30.739866,143.066224,511,3,0,0,-132,0x03,20,1,13,17,0,0.000
UNSWRT T1  ,2023-04-22,11:45:59.350,-30.739866,143.066224,511,3,0,0,50,0x03,20,2,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:00.310,-30.739866,143.066224,511,3,0,0,45,0x03,20,1,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:01.301,-30.739866,143.066225,510,3,0,0,18,0x03,19,2,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:02.350,-30.739866,143.066225,511,3,0,0,35,0x03,20,1,13,17,0,0.000
UNSWRT T1  ,2023-04-22,11:46:03.280,-30.739866,143.066227,511,3,0,0,4,0x03,20,3,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:04.361,-30.739866,143.066227,511,3,0,0,84,0x03,20,2,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:05.291,-30.739866,143.066226,512,3,0,0,9,0x03,20,4,13,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:06.281,-30.739866,143.066226,512,3,0,0,-15,0x03,20,1,12,20,0,0.000
UNSWRT T1  ,2023-04-22,11:46:08.321,-30.739866,143.066225,512,3,0,0,-94,0x03,20,3,12,20,0,0.000
UNSWRT T1  ,2023-04-22,11:46:09.370,-30.739866,143.066224,512,3,0,0,91,0x03,20,4,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:10.305,-30.739866,143.066225,512,3,0,0,-19,0x03,20,1,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:11.377,-30.739866,143.066225,513,3,0,0,100,0x03,20,2,11,20,0,0.000
UNSWRT T1  ,2023-04-22,11:46:12.290,-30.739866,143.066226,513,3,0,0,-51,0x03,20,2,9,20,0,0.000
UNSWRT T1  ,2023-04-22,11:46:13.301,-30.739866,143.066226,513,3,0,0,-108,0x03,20,2,11,20,0,0.000
UNSWRT T1  ,2023-04-22,11:46:14.291,-30.739866,143.066227,514,3,0,0,-136,0x03,20,2,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:15.280,-30.739866,143.066227,514,3,0,0,-129,0x03,20,2,11,20,0,0.000
UNSWRT T1  ,2023-04-22,11:46:16.360,-30.739866,143.066228,514,3,0,0,77,0x03,20,2,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:17.290,-30.739866,143.066228,515,3,0,0,-134,0x03,20,2,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:18.281,-30.739866,143.066229,515,3,0,0,79,0x03,20,2,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:19.360,-30.739866,143.066229,515,3,0,0,-86,0x01,20,1,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:20.291,-30.739866,143.066229,515,3,0,0,-108,0x01,20,2,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:21.370,-30.739866,143.066230,515,3,0,0,71,0x01,20,0,10,17,0,0.000
UNSWRT T1  ,2023-04-22,11:46:22.301,-30.739866,143.066232,516,3,0,0,-122,0x01,20,1,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:23.377,-30.739866,143.066234,516,3,0,0,104,0x01,20,3,11,17,0,0.000
UNSWRT T1  ,2023-04-22,11:46:24.311,-30.739866,143.066235,516,3,0,1,51,0x01,18,3,10,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:25.301,-30.739866,143.066236,517,3,0,0,94,0x01,19,3,9,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:26.377,-30.739866,143.066238,517,3,0,0,-89,0x01,20,2,9,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:27.280,-30.739866,143.066238,517,3,0,0,95,0x01,20,3,13,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:28.363,-30.739866,143.066240,517,3,0,0,-59,0x01,20,3,13,20,0,0.000
UNSWRT T1  ,2023-04-22,11:46:29.290,-30.739866,143.066241,517,3,0,0,-82,0x01,20,3,10,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:30.310,-30.739866,143.066243,518,3,0,0,50,0x01,20,3,11,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:32.321,-30.739866,143.066245,519,3,0,0,126,0x01,20,4,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:34.331,-30.739866,143.066244,519,3,0,0,64,0x01,20,4,14,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:35.377,-30.739866,143.066244,519,3,0,0,99,0x01,20,4,12,19,0,0.000
UNSWRT T1  ,2023-04-22,11:46:36.311,-30.739866,143.066244,519,3,0,0,37,0x01,20,4,13,20,0,0.000
UNSWRT T1  ,2023-04-22,11:46:37.360,-30.739866,143.066244,519,3,0,0,57,0x01,20,4,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:38.290,-30.739866,143.066245,519,3,0,0,-83,0x01,20,4,13,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:40.331,-30.739866,143.066247,519,3,0,0,-154,0x01,20,4,11,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:41.290,-30.739866,143.066248,520,3,0,0,47,0x01,20,3,12,18,0,0.000
UNSWRT T1  ,2023-04-22,11:46:42.310,-30.739866,143.066247,520,3,0,0,101,0x01,20,4,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:46:43.360,-30.739866,143.066248,519,3,0,0,164,0x01,20,3,12,17,0,0.000
UNSWRT T1  ,2023-04-22,11:46:44.291,-30.739866,143.066248,519,3,0,0,-37,0x01,20,3,11,18,0,0.000
UNSWRT T1  ,2023-04-22,14:12:12.645,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:13.634,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:14.713,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:15.642,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:16.632,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:17.617,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:18.640,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:19.629,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:20.709,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:21.639,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:22.687,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:23.613,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:24.696,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:25.626,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:26.612,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:27.695,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:28.625,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:29.609,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
UNSWRT T1  ,2023-04-22,14:12:30.694,-30.678067,143.187016,773,3,0,1,-40,0x01,6,3,6,6,0,0.000
UNSWRT T1  ,2023-04-22,14:12:31.623,-30.678067,143.187017,773,3,0,0,144,0x01,6,1,5,6,0,0.000
UNSWRT T1  ,2023-04-22,14:12:32.613,-30.678067,143.187019,774,3,0,0,155,0x01,6,1,5,5,0,0.000
UNSWRT T1  ,2023-04-22,14:12:33.632,-30.678067,143.187020,772,3,0,0,-2,0x01,6,2,4,6,0,0.000
UNSWRT T1  ,2023-04-22,14:12:34.623,-30.678067,143.187020,770,3,0,0,0,0x01,6,0,5,6,0,0.000
UNSWRT T1  ,2023-04-22,14:12:35.702,-30.678067,143.187018,764,3,0,0,-93,0x01,6,2,5,6,0,0.000
UNSWRT T1  ,2023-04-22,14:12:36.632,-30.678067,143.187019,764,3,0,0,-6,0x01,6,2,5,6,0,0.000
UNSWRT T1  ,2023-04-22,14:12:37.682,-30.678067,143.187019,764,3,0,0,15,0x01,6,2,5,6,0,0.000
UNSWRT T1  ,2023-04-22,14:12:40.287,-30.678067,143.187023,762,3,1,-1,34,0x01,8,1,5,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:41.371,-30.678067,143.187023,760,3,0,0,13,0x01,8,1,6,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:42.301,-30.678067,143.187022,760,3,0,0,7,0x01,8,1,5,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:43.290,-30.678067,143.187021,760,3,0,0,176,0x01,8,1,7,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:44.311,-30.678067,143.187021,758,3,0,0,-82,0x01,8,2,6,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:45.360,-30.678067,143.187020,757,3,0,0,-160,0x01,8,1,7,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:46.290,-30.678067,143.187021,757,3,0,0,-46,0x01,8,1,7,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:47.310,-30.678067,143.187020,759,3,0,0,-158,0x01,8,3,7,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:49.294,-30.678067,143.187020,759,3,0,0,1,0x01,8,3,6,7,0,0.000
UNSWRT T1  ,2023-04-22,14:12:50.310,-30.678067,143.187020,760,3,0,0,-5,0x01,8,3,6,7,0,0.000
UNSWRT T1  ,2023-04-22,14:12:52.291,-30.678067,143.187022,761,3,0,0,-152,0x01,8,1,5,6,0,0.000
UNSWRT T1  ,2023-04-22,14:12:53.314,-30.678042,143.187022,762,3,0,-1,41,0x01,8,0,6,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:54.301,-30.678042,143.187023,762,3,0,-1,-71,0x01,8,0,5,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:55.289,-30.678042,143.187023,763,3,0,0,112,0x01,8,0,5,8,0,0.000
UNSWRT T1  ,2023-04-22,14:12:56.309,-30.678067,143.187023,764,3,0,0,165,0x01,8,0,7,7,0,0.000
UNSWRT T1  ,2023-04-22,14:12:57.358,-30.678067,143.187023,764,3,0,0,-46,0x01,8,0,5,7,0,0.000
UNSWRT T1  ,2023-04-22,14:12:58.288,-30.678067,143.187024,765,3,0,0,-172,0x01,8,0,6,7,0,0.000
UNSWRT T1  ,2023-04-22,14:12:59.309,-30.678042,143.187024,765,3,0,1,108,0x01,8,0,4,8,0,0.000
UNSWRT T1  ,2023-04-22,14:13:00.315,-30.678042,143.187025,766,3,0,0,14,0x01,8,0,3,8,0,0.000
UNSWRT T1  ,2023-04-22,14:13:01.289,-30.678042,143.187025,765,3,0,0,-128,0x01,9,0,5,7,0,0.000
UNSWRT T1  ,2023-04-22,14:13:02.308,-30.678042,143.187025,765,3,0,0,-141,0x01,9,0,5,8,0,0.000
UNSWRT T1  ,2023-04-22,14:13:03.299,-30.678042,143.187026,765,3,0,0,-159,0x01,10,0,7,10,0,0.000
UNSWRT T1  ,2023-04-22,14:13:04.350,-30.678042,143.187026,765,3,0,0,147,0x01,10,0,7,10,0,0.000
UNSWRT T1  ,2023-04-22,14:13:05.311,-30.678042,143.187027,765,3,0,0,-175,0x01,10,0,6,9,0,0.000
UNSWRT T1  ,2023-04-22,14:13:06.298,-30.678042,143.187027,765,3,0,0,-139,0x01,10,0,4,9,0,0.000
UNSWRT T1  ,2023-04-22,14:13:07.288,-30.678042,143.187028,765,3,0,0,175,0x01,10,0,6,9,0,0.000
UNSWRT T1  ,2023-04-22,14:13:08.305,-30.678042,143.187028,765,3,0,0,-157,0x01,10,0,5,10,0,0.000
UNSWRT T1  ,2023-04-22,14:13:09.358,-30.678042,143.187027,764,3,0,0,150,0x01,11,0,7,11,0,0.000
UNSWRT T1  ,2023-04-22,14:13:10.288,-30.678042,143.187025,764,3,0,0,-158,0x01,11,0,6,11,0,0.000
UNSWRT T1  ,2023-04-22,14:13:11.308,-30.678042,143.187025,764,3,0,1,174,0x01,11,0,5,11,0,0.000
UNSWRT T1  ,2023-04-22,14:13:12.298,-30.678042,143.187025,765,3,0,0,-139,0x01,11,0,4,10,0,0.000
UNSWRT T1  ,2023-04-22,14:13:13.348,-30.678042,143.187021,767,3,0,0,-101,0x01,11,5,11,11,0,0.000
UNSWRT T1  ,2023-04-22,14:13:14.308,-30.678042,143.187018,768,3,0,0,51,0x01,11,1,8,11,0,0.000
UNSWRT T1  ,2023-04-22,14:13:15.357,-30.678042,143.187017,769,3,0,0,-105,0x01,11,3,10,11,0,0.000
UNSWRT T1  ,2023-04-22,14:13:16.288,-30.678042,143.187016,770,3,0,0,-171,0x01,11,3,9,11,0,0.000
