Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
450.06,4074.711,860.00,-23.61905,73.58, -,8.770906
450.11,4071.594,860.10,-26.57143,73.58, -,8.770906
450.16,4068.476,860.20,-26.57143,73.58, -,8.770906
450.21,4068.476,860.20,-26.57143,73.58, -,8.770906
450.26,4068.476,860.20,-23.61905,73.58, -,8.770906
450.31,4065.36,860.30,-23.61905,73.58, -,8.770906
450.36,4065.36,860.30,-23.61905,73.58, -,8.770906
450.41,4062.242,860.40,-23.61905,73.58, -,8.770906
450.46,4062.242,860.40,-23.61905,73.58, -,8.770906
450.51,4062.242,860.40,-23.61905,73.58, -,8.790354
450.56,4059.127,860.50,-26.57143,73.58, -,8.790354
450.61,4059.127,860.50,-26.57143,73.58, -,8.790354
450.66,4059.127,860.50,-23.61905,73.58, -,8.790354
450.71,4056.012,860.60,-26.57143,73.58, -,8.790354
450.76,4056.012,860.60,-26.57143,73.58, -,8.790354
450.81,4052.895,860.70,-29.52381,73.58, -,8.790354
450.86,4052.895,860.70,-26.57143,73.58, -,8.790354
450.91,4052.895,860.70,-23.61905,73.58, -,8.790354
450.96,4049.78,860.80,-26.57143,73.58, -,8.790354
451.01,4049.78,860.80,-26.57143,73.58, -,8.790354
451.06,4046.664,860.90,-26.57143,73.58, -,8.790354
451.11,4046.664,860.90,-26.57143,73.58, -,8.790354
451.16,4043.55,861.00,-26.57143,73.58, -,8.790354
451.21,4043.55,861.00,-23.61905,73.58, -,8.790354
451.26,4043.55,861.00,-23.61905,73.58, -,8.790354
451.31,4043.55,861.00,-23.61905,73.58, -,8.790354
451.36,4043.55,861.00,-20.66667,73.58, -,8.790354
451.41,4040.436,861.10,-23.61905,73.58, -,8.790354
451.46,4040.436,861.10,-20.66667,73.58, -,8.770906
451.51,4037.321,861.20,-23.61905,73.58, -,8.770906
451.56,4037.321,861.20,-23.61905,73.58, -,8.770906
451.61,4034.208,861.30,-23.61905,73.58, -,8.770906
451.66,4031.093,861.40,-26.57143,73.58, -,8.770906
451.71,4031.093,861.40,-26.57143,73.58, -,8.770906
451.76,4027.98,861.50,-26.57143,73.58, -,8.770906
451.81,4027.98,861.50,-26.57143,73.58, -,8.770906
451.86,4024.868,861.60,-26.57143,73.58, -,8.770906
451.91,4024.868,861.60,-26.57143,73.58, -,8.770906
451.96,4021.754,861.70,-29.52381,73.58, -,8.770906
452.01,4021.754,861.70,-26.57143,73.58, -,8.770906
452.06,4021.754,861.70,-26.57143,73.58, -,8.770906
452.11,4018.643,861.80,-26.57143,73.58, -,8.770906
452.16,4018.643,861.80,-26.57143,73.58, -,8.770906
452.21,4015.529,861.90,-26.57143,73.58, -,8.770906
452.26,4012.418,862.00,-29.52381,73.58, -,8.770906
452.31,4012.418,862.00,-29.52381,73.58, -,8.770906
452.36,4009.307,862.10,-32.47619,73.58, -,8.770906
452.41,4009.307,862.10,-32.47619,73.58, -,8.770906
452.46,4006.195,862.20,-32.47619,73.58, -,8.770906
452.51,4006.195,862.20,-32.47619,73.58, -,8.790354
452.56,4006.195,862.20,-29.52381,73.58, -,8.790354
452.61,4003.085,862.30,-32.47619,73.58, -,8.790354
452.66,4003.085,862.30,-29.52381,73.58, -,8.790354
452.71,4003.085,862.30,-26.57143,73.58, -,8.790354
452.76,3999.973,862.40,-29.52381,73.58, -,8.790354
452.81,3999.973,862.40,-26.57143,73.58, -,8.790354
452.86,3996.863,862.50,-29.52381,73.58, -,8.790354
452.91,3996.863,862.50,-26.57143,73.58, -,8.790354
452.96,3996.863,862.50,-26.57143,73.58, -,8.790354
453.01,3996.863,862.50,-23.61905,73.58, -,8.790354
453.06,3993.754,862.60,-26.57143,73.58, -,8.790354
453.11,3993.754,862.60,-26.57143,73.58, -,8.790354
453.16,3993.754,862.60,-23.61905,73.58, -,8.790354
453.21,3990.643,862.70,-26.57143,73.58, -,8.790354
453.26,3990.643,862.70,-23.61905,73.58, -,8.790354
453.31,3990.643,862.70,-20.66667,73.58, -,8.790354
453.36,3987.534,862.80,-23.61905,73.58, -,8.790354
453.41,3987.534,862.80,-20.66667,73.58, -,8.790354
453.46,3984.424,862.90,-23.61905,73.58, -,8.770906
453.51,3984.424,862.90,-20.66667,73.58, -,8.770906
453.56,3981.316,863.00,-23.61905,73.58, -,8.770906
453.61,3981.316,863.00,-23.61905,73.58, -,8.770906
453.66,3981.316,863.00,-20.66667,73.58, -,8.770906
453.71,3978.208,863.10,-23.61905,73.58, -,8.770906
453.76,3978.208,863.10,-23.61905,73.58, -,8.770906
453.81,3978.208,863.10,-20.66667,73.58, -,8.770906
453.86,3975.098,863.20,-23.61905,73.58, -,8.770906
453.91,3971.991,863.30,-23.61905,73.58, -,8.770906
453.96,3971.991,863.30,-23.61905,73.58, -,8.770906
454.01,3971.991,863.30,-23.61905,73.58, -,8.770906
454.06,3968.882,863.40,-26.57143,73.58, -,8.770906
454.11,3968.882,863.40,-23.61905,73.58, -,8.770906
454.16,3965.775,863.50,-26.57143,73.58, -,8.770906
454.21,3962.669,863.60,-29.52381,73.58, -,8.770906
454.26,3962.669,863.60,-26.57143,73.58, -,8.770906
454.31,3959.561,863.70,-29.52381,73.58, -,8.770906
454.36,3959.561,863.70,-29.52381,73.58, -,8.770906
454.41,3959.561,863.70,-26.57143,73.58, -,8.770906
454.46,3959.561,863.70,-26.57143,73.58, -,8.770906
454.51,3956.455,863.80,-26.57143,73.58, -,8.790354
454.56,3956.455,863.80,-26.57143,73.58, -,8.790354
454.61,3956.455,863.80,-23.61905,73.58, -,8.790354
454.66,3953.348,863.90,-26.57143,73.58, -,8.790354
454.71,3953.348,863.90,-26.57143,73.58, -,8.790354
454.76,3953.348,863.90,-23.61905,73.58, -,8.790354
454.81,3950.242,864.00,-26.57143,73.58, -,8.790354
454.86,3947.137,864.10,-29.52381,73.58, -,8.790354
454.91,3947.137,864.10,-26.57143,73.58, -,8.790354
454.96,3947.137,864.10,-23.61905,73.58, -,8.790354
455.01,3944.031,864.20,-26.57143,73.58, -,8.790354
455.06,3940.927,864.30,-29.52381,73.58, -,8.790354
455.11,3940.927,864.30,-26.57143,73.58, -,8.790354
455.16,3937.82,864.40,-29.52381,73.58, -,8.790354
455.21,3934.717,864.50,-29.52381,73.58, -,8.790354
455.26,3934.717,864.50,-26.57143,73.58, -,8.790354
455.31,3931.613,864.60,-29.52381,73.58, -,8.790354
455.36,3931.613,864.60,-26.57143,73.58, -,8.790354
455.41,3931.613,864.60,-26.57143,73.58, -,8.790354
455.46,3928.508,864.70,-29.52381,73.4, -,8.770906
455.51,3925.405,864.80,-32.47619,73.4, -,8.770906
455.56,3925.405,864.80,-29.52381,73.4, -,8.770906
455.61,3922.301,864.90,-32.47619,73.4, -,8.770906
455.66,3922.301,864.90,-32.47619,73.4, -,8.770906
455.71,3922.301,864.90,-29.52381,73.4, -,8.770906
455.76,3922.301,864.90,-29.52381,73.4, -,8.770906
455.81,3922.301,864.90,-29.52381,73.4, -,8.770906
455.86,3919.198,865.00,-29.52381,73.4, -,8.770906
455.91,3919.198,865.00,-26.57143,73.4, -,8.770906
455.96,3916.096,865.10,-29.52381,73.4, -,8.770906
456.01,3916.096,865.10,-29.52381,73.4, -,8.770906
456.06,3912.992,865.20,-29.52381,73.4, -,8.770906
456.11,3912.992,865.20,-26.57143,73.4, -,8.770906
456.16,3912.992,865.20,-26.57143,73.4, -,8.770906
456.21,3912.992,865.20,-23.61905,73.4, -,8.770906
456.26,3912.992,865.20,-20.66667,73.4, -,8.770906
456.31,3912.992,865.20,-20.66667,73.4, -,8.770906
456.36,3909.891,865.30,-20.66667,73.4, -,8.770906
456.41,3909.891,865.30,-20.66667,73.4, -,8.770906
456.46,3906.788,865.40,-23.61905,73.4, -,8.770906
456.51,3906.788,865.40,-20.66667,73.4, -,8.770906
456.56,3903.687,865.50,-20.66667,73.4, -,8.770906
456.61,3903.687,865.50,-20.66667,73.4, -,8.770906
456.66,3900.586,865.60,-20.66667,73.4, -,8.770906
456.71,3900.586,865.60,-20.66667,73.4, -,8.770906
456.76,3900.586,865.60,-20.66667,73.4, -,8.770906
456.81,3897.484,865.70,-23.61905,73.4, -,8.770906
456.86,3897.484,865.70,-23.61905,73.4, -,8.770906
456.91,3894.384,865.80,-23.61905,73.4, -,8.770906
456.96,3894.384,865.80,-23.61905,73.4, -,8.770906
457.01,3891.282,865.90,-23.61905,73.4, -,8.770906
457.06,3891.282,865.90,-23.61905,73.4, -,8.770906
457.11,3888.183,866.00,-23.61905,73.4, -,8.770906
457.16,3888.183,866.00,-23.61905,73.4, -,8.770906
457.21,3885.084,866.10,-26.57143,73.4, -,8.770906
457.26,3881.983,866.20,-29.52381,73.4, -,8.770906
457.31,3881.983,866.20,-29.52381,73.4, -,8.770906
457.36,3881.983,866.20,-29.52381,73.4, -,8.770906
457.41,3878.884,866.30,-29.52381,73.4, -,8.770906
457.46,3875.784,866.40,-32.47619,73.4, -,8.770906
457.51,3875.784,866.40,-29.52381,73.4, -,8.770906
457.56,3875.784,866.40,-29.52381,73.4, -,8.770906
457.61,3872.686,866.50,-29.52381,73.4, -,8.770906
457.66,3872.686,866.50,-29.52381,73.4, -,8.770906
457.71,3869.588,866.60,-29.52381,73.4, -,8.770906
457.76,3869.588,866.60,-29.52381,73.4, -,8.770906
457.81,3866.489,866.70,-32.47619,73.4, -,8.770906
457.86,3866.489,866.70,-29.52381,73.4, -,8.770906
457.91,3863.392,866.80,-32.47619,73.4, -,8.770906
457.96,3863.392,866.80,-29.52381,73.4, -,8.770906
458.01,3860.293,866.90,-32.47619,73.4, -,8.770906
458.06,3860.293,866.90,-29.52381,73.4, -,8.770906
458.11,3857.197,867.00,-32.47619,73.4, -,8.770906
458.16,3857.197,867.00,-29.52381,73.4, -,8.770906
458.21,3857.197,867.00,-29.52381,73.4, -,8.770906
458.26,3857.197,867.00,-26.57143,73.4, -,8.770906
458.31,3857.197,867.00,-23.61905,73.4, -,8.770906
458.36,3857.197,867.00,-23.61905,73.4, -,8.770906
458.41,3854.1,867.10,-26.57143,73.4, -,8.770906
458.46,3854.1,867.10,-23.61905,73.4, -,8.770906
458.51,3854.1,867.10,-20.66667,73.4, -,8.770906
458.56,3851.002,867.20,-23.61905,73.4, -,8.770906
458.61,3851.002,867.20,-23.61905,73.4, -,8.770906
458.66,3851.002,867.20,-20.66667,73.4, -,8.770906
458.71,3847.907,867.30,-23.61905,73.4, -,8.770906
458.76,3847.907,867.30,-20.66667,73.4, -,8.770906
458.81,3844.81,867.40,-23.61905,73.4, -,8.770906
458.86,3844.81,867.40,-20.66667,73.4, -,8.770906
458.91,3841.714,867.50,-23.61905,73.4, -,8.770906
458.96,3841.714,867.50,-20.66667,73.4, -,8.770906
459.01,3838.62,867.60,-23.61905,73.4, -,8.770906
459.06,3838.62,867.60,-20.66667,73.4, -,8.770906
459.11,3835.523,867.70,-23.61905,73.4, -,8.770906
459.16,3835.523,867.70,-20.66667,73.4, -,8.770906
459.21,3835.523,867.70,-20.66667,73.4, -,8.770906
459.26,3832.429,867.80,-23.61905,73.4, -,8.770906
459.31,3829.333,867.90,-26.57143,73.4, -,8.770906
459.36,3829.333,867.90,-26.57143,73.4, -,8.770906
459.41,3829.333,867.90,-26.57143,73.4, -,8.770906
459.46,3826.24,868.00,-26.57143,73.4, -,8.770906
459.51,3826.24,868.00,-26.57143,73.4, -,8.770906
459.56,3826.24,868.00,-26.57143,73.4, -,8.770906
459.61,3823.146,868.10,-26.57143,73.4, -,8.770906
459.66,3823.146,868.10,-26.57143,73.4, -,8.770906
459.71,3820.051,868.20,-29.52381,73.4, -,8.770906
459.76,3820.051,868.20,-26.57143,73.4, -,8.770906
459.81,3820.051,868.20,-26.57143,73.4, -,8.770906
459.86,3816.958,868.30,-26.57143,73.4, -,8.770906
459.91,3816.958,868.30,-26.57143,73.4, -,8.770906
459.96,3816.958,868.30,-23.61905,73.4, -,8.770906
460.01,3813.864,868.40,-26.57143,73.4, -,8.770906
460.06,3813.864,868.40,-23.61905,73.4, -,8.770906
460.11,3813.864,868.40,-23.61905,73.4, -,8.770906
460.16,3813.864,868.40,-20.66667,73.4, -,8.770906
460.21,3810.771,868.50,-23.61905,73.4, -,8.770906
460.26,3810.771,868.50,-23.61905,73.4, -,8.770906
460.31,3810.771,868.50,-20.66667,73.4, -,8.770906
460.36,3807.68,868.60,-20.66667,73.4, -,8.770906
460.41,3807.68,868.60,-20.66667,73.4, -,8.770906
460.46,3807.68,868.60,-20.66667,73.4, -,8.770906
460.51,3807.68,868.60,-17.71428,73.4, -,8.770906
460.56,3804.586,868.70,-20.66667,73.4, -,8.770906
460.61,3804.586,868.70,-20.66667,73.4, -,8.770906
460.66,3804.586,868.70,-17.71428,73.4, -,8.770906
460.71,3804.586,868.70,-17.71428,73.4, -,8.770906
460.76,3801.495,868.80,-17.71428,73.4, -,8.770906
460.81,3801.495,868.80,-17.71428,73.4, -,8.770906
460.86,3798.402,868.90,-20.66667,73.4, -,8.770906
460.91,3798.402,868.90,-17.71428,73.4, -,8.770906
460.96,3795.311,869.00,-20.66667,73.4, -,8.770906
461.01,3795.311,869.00,-20.66667,73.4, -,8.770906
461.06,3792.22,869.10,-20.66667,73.4, -,8.770906
461.11,3792.22,869.10,-20.66667,73.4, -,8.770906
461.16,3792.22,869.10,-20.66667,73.4, -,8.770906
461.21,3789.128,869.20,-23.61905,73.4, -,8.770906
461.26,3789.128,869.20,-20.66667,73.4, -,8.770906
461.31,3786.039,869.30,-23.61905,73.4, -,8.770906
461.36,3786.039,869.30,-23.61905,73.4, -,8.770906
461.41,3782.947,869.40,-23.61905,73.4, -,8.770906
461.46,3779.858,869.50,-26.57143,73.4, -,8.770906
461.51,3779.858,869.50,-26.57143,73.4, -,8.770906
461.56,3779.858,869.50,-26.57143,73.4, -,8.770906
461.61,3779.858,869.50,-23.61905,73.4, -,8.770906
461.66,3776.769,869.60,-26.57143,73.4, -,8.770906
461.71,3776.769,869.60,-26.57143,73.4, -,8.770906
461.76,3773.678,869.70,-29.52381,73.4, -,8.770906
461.81,3773.678,869.70,-26.57143,73.4, -,8.770906
461.86,3773.678,869.70,-26.57143,73.4, -,8.770906
461.91,3770.589,869.80,-26.57143,73.4, -,8.770906
461.96,3770.589,869.80,-26.57143,73.4, -,8.770906
462.01,3770.589,869.80,-23.61905,73.4, -,8.770906
462.06,3767.499,869.90,-26.57143,73.4, -,8.770906
462.11,3767.499,869.90,-23.61905,73.4, -,8.770906
462.16,3767.499,869.90,-23.61905,73.4, -,8.770906
462.21,3764.411,870.00,-26.57143,73.4, -,8.770906
462.26,3764.411,870.00,-23.61905,73.4, -,8.770906
462.31,3764.411,870.00,-23.61905,73.4, -,8.770906
462.36,3761.324,870.10,-23.61905,73.4, -,8.770906
462.41,3758.235,870.20,-26.57143,73.4, -,8.770906
462.46,3758.235,870.20,-23.61905,73.4, -,8.770906
462.51,3758.235,870.20,-20.66667,73.4, -,8.770906
462.56,3758.235,870.20,-20.66667,73.4, -,8.770906
462.61,3755.147,870.30,-23.61905,73.4, -,8.770906
462.66,3752.059,870.40,-26.57143,73.4, -,8.770906
462.71,3752.059,870.40,-23.61905,73.4, -,8.770906
462.76,3752.059,870.40,-23.61905,73.4, -,8.770906
462.81,3748.972,870.50,-23.61905,73.4, -,8.770906
462.86,3748.972,870.50,-23.61905,73.4, -,8.770906
462.91,3748.972,870.50,-23.61905,73.4, -,8.770906
462.96,3748.972,870.50,-20.66667,73.4, -,8.770906
463.01,3745.886,870.60,-23.61905,73.4, -,8.770906
463.06,3745.886,870.60,-23.61905,73.4, -,8.770906
463.11,3742.798,870.70,-23.61905,73.4, -,8.770906
463.16,3739.713,870.80,-26.57143,73.4, -,8.770906
463.21,3739.713,870.80,-26.57143,73.4, -,8.770906
463.26,3739.713,870.80,-23.61905,73.4, -,8.770906
463.31,3736.625,870.90,-26.57143,73.4, -,8.770906
463.36,3736.625,870.90,-26.57143,73.4, -,8.770906
463.41,3736.625,870.90,-23.61905,73.4, -,8.770906
463.46,3733.541,871.00,-23.61905,73.4, -,8.770906
463.51,3733.541,871.00,-23.61905,73.4, -,8.770906
463.56,3730.456,871.10,-26.57143,73.4, -,8.770906
463.61,3730.456,871.10,-26.57143,73.4, -,8.770906
463.66,3730.456,871.10,-23.61905,73.4, -,8.770906
463.71,3730.456,871.10,-20.66667,73.4, -,8.770906
463.76,3727.369,871.20,-23.61905,73.4, -,8.770906
463.81,3727.369,871.20,-23.61905,73.4, -,8.770906
463.86,3724.285,871.30,-23.61905,73.4, -,8.770906
463.91,3724.285,871.30,-23.61905,73.4, -,8.770906
463.96,3721.199,871.40,-26.57143,73.4, -,8.770906
464.01,3718.116,871.50,-29.52381,73.4, -,8.770906
464.06,3718.116,871.50,-26.57143,73.4, -,8.770906
464.11,3718.116,871.50,-26.57143,73.4, -,8.770906
464.16,3715.032,871.60,-26.57143,73.4, -,8.770906
464.21,3715.032,871.60,-23.61905,73.4, -,8.770906
464.26,3711.948,871.70,-26.57143,73.4, -,8.770906
464.31,3711.948,871.70,-26.57143,73.4, -,8.770906
464.36,3708.865,871.80,-26.57143,73.4, -,8.770906
464.41,3708.865,871.80,-26.57143,73.4, -,8.770906
464.46,3705.781,871.90,-29.52381,73.4, -,8.770906
464.51,3705.781,871.90,-26.57143,73.4, -,8.770906
464.56,3705.781,871.90,-26.57143,73.4, -,8.770906
464.61,3705.781,871.90,-23.61905,73.4, -,8.770906
464.66,3702.698,872.00,-26.57143,73.4, -,8.770906
464.71,3699.616,872.10,-29.52381,73.4, -,8.770906
464.76,3699.616,872.10,-29.52381,73.4, -,8.770906
464.81,3699.616,872.10,-26.57143,73.4, -,8.770906
464.86,3699.616,872.10,-26.57143,73.4, -,8.770906
464.91,3696.533,872.20,-26.57143,73.4, -,8.770906
464.96,3693.452,872.30,-29.52381,73.4, -,8.770906
465.01,3693.452,872.30,-26.57143,73.4, -,8.770906
465.06,3693.452,872.30,-23.61905,73.4, -,8.770906
465.11,3693.452,872.30,-23.61905,73.4, -,8.770906
465.16,3690.369,872.40,-26.57143,73.4, -,8.770906
465.21,3690.369,872.40,-23.61905,73.4, -,8.770906
465.26,3690.369,872.40,-23.61905,73.4, -,8.770906
465.31,3687.288,872.50,-23.61905,73.4, -,8.770906
465.36,3684.208,872.60,-26.57143,73.4, -,8.770906
465.41,3684.208,872.60,-23.61905,73.4, -,8.770906
465.46,3681.125,872.70,-26.57143,73.4, -,8.770906
465.51,3681.125,872.70,-23.61905,73.4, -,8.770906
465.56,3681.125,872.70,-23.61905,73.4, -,8.770906
465.61,3678.046,872.80,-26.57143,73.4, -,8.770906
465.66,3678.046,872.80,-26.57143,73.4, -,8.770906
465.71,3674.964,872.90,-26.57143,73.4, -,8.770906
465.76,3674.964,872.90,-23.61905,73.4, -,8.770906
465.81,3674.964,872.90,-23.61905,73.4, -,8.770906
465.86,3671.885,873.00,-26.57143,73.4, -,8.770906
465.91,3671.885,873.00,-26.57143,73.4, -,8.770906
465.96,3668.806,873.10,-26.57143,73.4, -,8.770906
466.01,3668.806,873.10,-23.61905,73.4, -,8.770906
466.06,3665.725,873.20,-26.57143,73.4, -,8.770906
466.11,3665.725,873.20,-26.57143,73.4, -,8.770906
466.16,3665.725,873.20,-26.57143,73.4, -,8.770906
466.21,3662.647,873.30,-26.57143,73.4, -,8.770906
466.26,3662.647,873.30,-26.57143,73.4, -,8.770906
466.31,3659.567,873.40,-29.52381,73.4, -,8.770906
466.36,3659.567,873.40,-26.57143,73.4, -,8.770906
466.41,3659.567,873.40,-23.61905,73.4, -,8.770906
466.46,3656.489,873.50,-26.57143,73.4, -,8.770906
466.51,3656.489,873.50,-23.61905,73.4, -,8.790354
466.56,3656.489,873.50,-23.61905,73.4, -,8.790354
466.61,3653.411,873.60,-26.57143,73.4, -,8.790354
466.66,3653.411,873.60,-23.61905,73.4, -,8.790354
466.71,3653.411,873.60,-23.61905,73.4, -,8.790354
466.76,3650.332,873.70,-23.61905,73.4, -,8.790354
466.81,3650.332,873.70,-23.61905,73.4, -,8.790354
466.86,3650.332,873.70,-23.61905,73.4, -,8.790354
466.91,3647.255,873.80,-23.61905,73.4, -,8.790354
466.96,3647.255,873.80,-23.61905,73.4, -,8.790354
467.01,3647.255,873.80,-20.66667,73.4, -,8.790354
467.06,3644.176,873.90,-23.61905,73.4, -,8.790354
467.11,3644.176,873.90,-20.66667,73.4, -,8.790354
467.16,3641.1,874.00,-23.61905,73.4, -,8.790354
467.21,3641.1,874.00,-23.61905,73.4, -,8.790354
467.26,3641.1,874.00,-20.66667,73.4, -,8.790354
467.31,3638.024,874.10,-23.61905,73.4, -,8.790354
467.36,3638.024,874.10,-20.66667,73.4, -,8.790354
467.41,3638.024,874.10,-20.66667,73.4, -,8.790354
467.46,3634.946,874.20,-23.61905,73.4, -,8.770906
467.51,3634.946,874.20,-20.66667,73.4, -,8.770906
467.56,3631.87,874.30,-23.61905,73.4, -,8.770906
467.61,3631.87,874.30,-23.61905,73.4, -,8.770906
467.66,3631.87,874.30,-20.66667,73.4, -,8.770906
467.71,3628.793,874.40,-23.61905,73.4, -,8.770906
467.76,3628.793,874.40,-23.61905,73.4, -,8.770906
467.81,3625.718,874.50,-23.57143,73.4, -,8.770906
467.86,3628.793,874.40,-20.66667,73.4, -,8.770906
467.91,3628.793,874.40,-20.66667,73.4, -,8.770906
467.96,3625.718,874.50,-20.61905,73.4, -,8.770906
468.01,3622.643,874.60,-23.52381,73.4, -,8.770906
468.06,3622.643,874.60,-23.52381,73.4, -,8.770906
468.11,3622.643,874.60,-20.57143,73.4, -,8.770906
468.16,3619.567,874.70,-23.52381,73.4, -,8.770906
468.21,3619.567,874.70,-20.57143,73.4, -,8.770906
468.26,3619.567,874.70,-20.57143,73.4, -,8.770906
468.31,3616.493,874.80,-23.47619,73.4, -,8.770906
468.36,3616.493,874.80,-20.52381,73.4, -,8.770906
468.41,3616.493,874.80,-20.52381,73.4, -,8.770906
468.46,3613.417,874.90,-23.47619,73.4, -,8.770906
468.51,3613.417,874.90,-20.52381,73.4, -,8.770906
468.56,3610.343,875.00,-23.42857,73.4, -,8.770906
468.61,3610.343,875.00,-20.47619,73.4, -,8.770906
468.66,3607.27,875.10,-23.38095,73.4, -,8.770906
468.71,3607.27,875.10,-23.38095,73.4, -,8.770906
468.76,3607.27,875.10,-20.42857,73.4, -,8.770906
468.81,3604.195,875.20,-23.33333,73.4, -,8.770906
468.86,3604.195,875.20,-20.42857,73.4, -,8.770906
468.91,3604.195,875.20,-23.33333,73.4, -,8.770906
468.96,3604.195,875.20,-23.33333,73.4, -,8.770906
469.01,3601.122,875.30,-23.33333,73.4, -,8.770906
469.06,3601.122,875.30,-20.42857,73.4, -,8.770906
469.11,3601.122,875.30,-20.42857,73.4, -,8.770906
469.16,3601.122,875.30,-20.42857,73.4, -,8.770906
469.21,3598.048,875.40,-20.38095,73.4, -,8.770906
469.26,3598.048,875.40,-20.38095,73.4, -,8.770906
469.31,3594.976,875.50,-23.28572,73.4, -,8.770906
469.36,3594.976,875.50,-20.38095,73.4, -,8.770906
469.41,3594.976,875.50,-20.38095,73.4, -,8.770906
469.46,3594.976,875.50,-20.38095,73.4, -,8.770906
469.51,3594.976,875.50,-17.42857,73.4, -,8.770906
469.56,3591.904,875.60,-20.33333,73.4, -,8.770906
469.61,3591.904,875.60,-17.42857,73.4, -,8.770906
469.66,3591.904,875.60,-17.42857,73.4, -,8.770906
469.71,3591.904,875.60,-14.52381,73.4, -,8.770906
469.76,3588.83,875.70,-17.42857,73.4, -,8.770906
469.81,3585.759,875.80,-20.33333,73.4, -,8.770906
469.86,3585.759,875.80,-17.42857,73.4, -,8.770906
469.91,3582.686,875.90,-20.33333,73.4, -,8.770906
469.96,3582.686,875.90,-20.33333,73.4, -,8.770906
470.01,3579.615,876.00,-23.23809,73.4, -,8.770906
470.06,3579.615,876.00,-20.33333,73.4, -,8.770906
470.11,3579.615,876.00,-20.33333,73.4, -,8.770906
470.16,3576.545,876.10,-23.23809,73.4, -,8.770906
470.21,3576.545,876.10,-23.23809,73.4, -,8.770906
470.26,3573.473,876.20,-23.23809,73.4, -,8.770906
470.31,3573.473,876.20,-23.23809,73.4, -,8.770906
470.36,3570.403,876.30,-23.23809,73.4, -,8.770906
470.41,3570.403,876.30,-23.23809,73.4, -,8.770906
470.46,3570.403,876.30,-23.23809,73.4, -,8.770906
470.51,3567.331,876.40,-26.14286,73.4, -,8.770906
470.56,3567.331,876.40,-26.14286,73.4, -,8.770906
470.61,3564.262,876.50,-26.14286,73.4, -,8.770906
470.66,3564.262,876.50,-26.14286,73.4, -,8.770906
470.71,3561.193,876.60,-29.04762,73.4, -,8.770906
470.76,3561.193,876.60,-29.04762,73.4, -,8.770906
470.81,3558.122,876.70,-29.04762,73.4, -,8.770906
470.86,3558.122,876.70,-26.14286,73.4, -,8.770906
470.91,3558.122,876.70,-26.14286,73.4, -,8.770906
470.96,3555.054,876.80,-26.14286,73.4, -,8.770906
471.01,3555.054,876.80,-26.14286,73.4, -,8.770906
471.06,3555.054,876.80,-23.23809,73.4, -,8.770906
471.11,3555.054,876.80,-23.23809,73.4, -,8.770906
471.16,3555.054,876.80,-23.23809,73.4, -,8.770906
471.21,3551.984,876.90,-23.23809,73.4, -,8.770906
471.26,3548.916,877.00,-26.14286,73.4, -,8.770906
471.31,3545.848,877.10,-26.14286,73.4, -,8.770906
471.36,3545.848,877.10,-26.14286,73.4, -,8.770906
471.41,3545.848,877.10,-23.23809,73.4, -,8.770906
471.46,3542.779,877.20,-26.14286,73.22, -,8.770906
471.51,3542.779,877.20,-26.14286,73.22, -,8.770906
471.56,3542.779,877.20,-23.23809,73.22, -,8.770906
471.61,3539.712,877.30,-26.14286,73.22, -,8.770906
471.66,3539.712,877.30,-23.23809,73.22, -,8.770906
471.71,3536.643,877.40,-26.14286,73.22, -,8.770906
471.76,3536.643,877.40,-23.23809,73.22, -,8.770906
471.81,3536.643,877.40,-23.23809,73.22, -,8.770906
471.86,3533.576,877.50,-23.23809,73.22, -,8.770906
471.91,3533.576,877.50,-23.23809,73.22, -,8.770906
471.96,3533.576,877.50,-23.23809,73.22, -,8.770906
472.01,3530.51,877.60,-23.23809,73.22, -,8.770906
472.06,3530.51,877.60,-23.23809,73.22, -,8.770906
472.11,3530.51,877.60,-23.23809,73.22, -,8.770906
472.16,3527.442,877.70,-26.14286,73.22, -,8.770906
472.21,3527.442,877.70,-26.14286,73.22, -,8.770906
472.26,3524.377,877.80,-26.14286,73.22, -,8.770906
472.31,3524.377,877.80,-23.23809,73.22, -,8.770906
472.36,3524.377,877.80,-20.33333,73.22, -,8.770906
472.41,3524.377,877.80,-20.33333,73.22, -,8.770906
472.46,3521.309,877.90,-23.23809,73.22, -,8.770906
472.51,3521.309,877.90,-20.33333,73.22, -,8.790354
472.56,3518.244,878.00,-23.23809,73.22, -,8.790354
472.61,3518.244,878.00,-23.23809,73.22, -,8.790354
472.66,3515.179,878.10,-23.23809,73.22, -,8.790354
472.71,3515.179,878.10,-23.23809,73.22, -,8.790354
472.76,3515.179,878.10,-20.33333,73.22, -,8.790354
472.81,3515.179,878.10,-20.33333,73.22, -,8.790354
472.86,3512.113,878.20,-23.23809,73.22, -,8.790354
472.91,3512.113,878.20,-20.33333,73.22, -,8.790354
472.96,3512.113,878.20,-20.33333,73.22, -,8.790354
473.01,3509.049,878.30,-23.23809,73.22, -,8.790354
473.06,3509.049,878.30,-20.33333,73.22, -,8.790354
473.11,3509.049,878.30,-20.33333,73.22, -,8.790354
473.16,3509.049,878.30,-20.33333,73.22, -,8.790354
473.21,3505.983,878.40,-20.33333,73.22, -,8.790354
473.26,3505.983,878.40,-20.33333,73.22, -,8.790354
